,global_ID,num_uniq_bidders,Unnamed: 0,auction_ID,lot,lot_name,total_bids,overall_freq,num_jump,num_jump1,num_jump2,num_jump12,freq_jump,freq_jump1,freq_jump2,freq_jump12,init_rel,final_rel,last_time,seg0_bids,seg0_jump_bids,seg0_jump1,seg0_jump2,seg0_jump12,seg0_final_price,seg0_final_rel_price,seg0_freq_bid,seg0_bid_gradient,seg1_bids,seg1_jump_bids,seg1_jump1,seg1_jump2,seg1_jump12,seg1_final_price,seg1_final_rel_price,seg1_freq_bid,seg1_bid_gradient,N_bidders
504,s1_11_contemporary-art-evening-auction-2?locale=en_22,5,852,s1_11_contemporary-art-evening-auction-2?locale=en_,22,Alighiero Boetti E il resto,8,0.1059602649006622,1,0,1,0,0.0132450331125827,0.0,0.0132450331125827,0.0,0.8,1.1272727272727272,16.0,4,1,0,1,0,280000.0,1.018181818181818,0.1059602649006622,0.0057796508127633,3,0,0,0,0,310000.0,1.1272727272727272,0.0794701986754966,0.0019265502709211,5
507,s1_11_contemporary-art-evening-auction-2?locale=en_26,1,855,s1_11_contemporary-art-evening-auction-2?locale=en_,26,Joseph Beuys Ofen (Oven),1,0.0125786163522012,0,0,0,0,0.0,0.0,0.0,0.0,0.7666666666666667,0.7666666666666667,79.5,0,0,0,0,0,230000.0,0.7666666666666667,0.0,0.0,0,0,0,0,0,230000.0,0.7666666666666667,0.0,0.0,1
508,s1_11_contemporary-art-evening-auction-2?locale=en_27,0,856,s1_11_contemporary-art-evening-auction-2?locale=en_,27,Philip Guston Head Smoking,2,0.1081081081081081,0,0,0,0,0.0,0.0,0.0,0.0,0.7428571428571429,0.8,13.0,1,0,0,0,0,280000.0,0.8,0.1081081081081081,0.0061776061776061,0,0,0,0,0,280000.0,0.8,0.0,0.0,2
509,s1_11_contemporary-art-evening-auction-2?locale=en_28,2,857,s1_11_contemporary-art-evening-auction-2?locale=en_,28,Antony Gormley FIX II,2,0.0416666666666666,0,0,0,0,0.0,0.0,0.0,0.0,0.8372093023255814,0.8837209302325582,38.5,1,0,0,0,0,190000.0,0.8837209302325582,0.0416666666666666,0.001937984496124,0,0,0,0,0,190000.0,0.8837209302325582,0.0,0.0,2
514,s1_11_contemporary-art-evening-auction-2?locale=en_33,0,862,s1_11_contemporary-art-evening-auction-2?locale=en_,33,Frank Auerbach Head of Catherine Lampert,1,0.0625,0,0,0,0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6285714285714286,16.0,0,0,0,0,0,220000.0,0.6285714285714286,0.0,0.0,0,0,0,0,0,220000.0,0.6285714285714286,0.0,0.0,1
517,s1_11_contemporary-art-evening-auction-2?locale=en_36,3,865,s1_11_contemporary-art-evening-auction-2?locale=en_,36,Jörg Immendorff Auf zum 38. Parteitag,2,0.0454545454545454,0,0,0,0,0.0,0.0,0.0,0.0,1.3,1.4,19.5,0,0,0,0,0,130000.0,1.3,0.0,0.0,1,0,0,0,0,140000.0,1.4,0.0454545454545454,0.0,2
518,s1_11_contemporary-art-evening-auction-2?locale=en_37,2,866,s1_11_contemporary-art-evening-auction-2?locale=en_,37,Andreas Gursky Chicago Mercantile Exchange,6,0.0784313725490196,2,1,2,1,0.0261437908496732,0.0130718954248366,0.0261437908496732,0.0130718954248366,1.0,1.6,55.5,5,2,1,2,1,400000.0,1.6,0.130718954248366,0.0156862745098039,0,0,0,0,0,400000.0,1.6,0.0,0.0,2
519,s1_11_contemporary-art-evening-auction-2?locale=en_38,2,867,s1_11_contemporary-art-evening-auction-2?locale=en_,38,"Alighiero Boetti Senza titolo (I verbi irregolari, Tocchi e rintocchi, Per nuovi desideri…)",3,0.058252427184466,0,0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9142857142857144,14.0,0,0,0,0,0,300000.0,0.8571428571428571,0.0,0.0,2,0,0,0,0,320000.0,0.9142857142857144,0.0776699029126213,0.0011095700416088,2
520,s1_11_contemporary-art-evening-auction-2?locale=en_40,0,868,s1_11_contemporary-art-evening-auction-2?locale=en_,40,Yayoi Kusama Infinity Nets (XAZ),1,0.0155038759689922,0,0,0,0,0.0,0.0,0.0,0.0,0.7857142857142857,0.7857142857142857,64.5,0,0,0,0,0,550000.0,0.7857142857142857,0.0,0.0,0,0,0,0,0,550000.0,0.7857142857142857,0.0,0.0,1
521,s1_11_contemporary-art-evening-auction-2?locale=en_41,7,869,s1_11_contemporary-art-evening-auction-2?locale=en_,41,Cinga Samson Lift Off,19,0.074074074074074,2,1,2,1,0.0077972709551656,0.0038986354775828,0.0077972709551656,0.0038986354775828,1.5833333333333333,4.25,23.0,13,2,1,2,1,230000.0,3.8333333333333335,0.1013645224171539,0.0175438596491228,5,0,0,0,0,255000.0,4.25,0.0389863547758284,0.0025990903183885,7
522,s1_11_contemporary-art-evening-auction-2?locale=en_42,3,870,s1_11_contemporary-art-evening-auction-2?locale=en_,42,Oli Epp Love Song,14,0.14,1,1,0,0,0.01,0.01,0.0,0.0,1.8333333333333333,4.666666666666667,32.5,10,1,1,0,0,110000.0,3.6666666666666665,0.2,0.0366666666666666,3,0,0,0,0,140000.0,4.666666666666667,0.06,0.0133333333333333,3
523,s1_11_contemporary-art-evening-auction-2?locale=en_43,2,871,s1_11_contemporary-art-evening-auction-2?locale=en_,43,Trey Abdella Backyard BBQ,10,0.078125,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.9,51.0,8,0,0,0,0,90000.0,1.8,0.125,0.0125,1,0,0,0,0,95000.0,1.9,0.015625,0.0,2
524,s1_11_contemporary-art-evening-auction-2?locale=en_44,8,872,s1_11_contemporary-art-evening-auction-2?locale=en_,44,Mickalene Thomas Clarivel Left,17,0.103030303030303,3,3,0,0,0.0181818181818181,0.0181818181818181,0.0,0.0,0.9142857142857144,2.085714285714286,22.5,10,3,3,0,0,300000.0,1.7142857142857142,0.1212121212121212,0.0096969696969696,6,0,0,0,0,365000.0,2.085714285714286,0.0727272727272727,0.0031168831168831,8
525,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_1,2,1045,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,1,Pablo Picasso La Fenêtre de l’atelier La Californie,16,0.1290322580645161,4,0,4,0,0.032258064516129,0.0,0.032258064516129,0.0,0.8571428571428571,2.4285714285714284,45.0,12,4,0,4,0,155000.0,2.2142857142857144,0.1935483870967742,0.0218894009216589,3,0,0,0,0,170000.0,2.4285714285714284,0.0483870967741935,0.0023041474654377,2
526,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_2,5,1046,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,2,Pablo Picasso Aiguière - Visage,24,0.1173594132029339,9,6,6,3,0.0440097799511002,0.0293398533007334,0.0293398533007334,0.0146699266503667,0.7142857142857143,3.571428571428572,22.5,17,7,4,6,3,200000.0,2.857142857142857,0.1662591687041564,0.0209570380719525,6,2,2,0,0,250000.0,3.571428571428572,0.0586797066014669,0.0055885434858539,5
529,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_5,5,1049,s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,5,Pablo Picasso Tête d'homme barbu,11,0.0753424657534246,1,1,1,1,0.0068493150684931,0.0068493150684931,0.0068493150684931,0.0068493150684931,1.6666666666666667,3.1666666666666665,19.5,5,0,0,0,0,150000.0,2.5,0.0684931506849315,0.0114155251141552,5,1,1,1,1,190000.0,3.1666666666666665,0.0684931506849315,0.0068493150684931,5
540,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_108,3,1109,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,108,"Baldassare Francheschini, called Volterrano Sleeping Cupid",2,0.05,0,0,0,0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6857142857142857,24.5,1,0,0,0,0,120000.0,0.6857142857142857,0.05,0.0028571428571428,0,0,0,0,0,120000.0,0.6857142857142857,0.0,0.0,2
541,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_109,1,1110,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,109,Guido Cagnacci An allegory of Vanity and Penitence,2,0.0677966101694915,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.55,23.5,1,0,0,0,0,550000.0,0.55,0.0677966101694915,0.0033898305084745,0,0,0,0,0,550000.0,0.55,0.0,0.0,2
542,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_110,4,1111,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,110,"Nelson Shanks Diana, Princess of Wales",29,0.1088180112570356,4,3,3,2,0.0150093808630394,0.0112570356472795,0.0112570356472795,0.0075046904315197,1.0857142857142856,9.142857142857142,35.5,19,4,3,3,2,115000.0,6.571428571428571,0.1425891181988743,0.0411685875100509,9,0,0,0,0,160000.0,9.142857142857142,0.0675422138836773,0.0171535781291878,4
554,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_125,5,1123,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,125,Sir Anthony van Dyck Head study of Saint Anthony of Padua,4,0.0579710144927536,0,0,0,0,0.0,0.0,0.0,0.0,0.8,1.04,36.5,3,0,0,0,0,130000.0,1.04,0.0869565217391304,0.0069565217391304,0,0,0,0,0,130000.0,1.04,0.0,0.0,4
569,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_142,3,1138,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,142,Alessandro Tiarini Joseph's bloodied clothes shown to Rachel and Jacob,8,0.1019108280254777,2,2,1,1,0.0254777070063694,0.0254777070063694,0.0127388535031847,0.0127388535031847,0.7333333333333333,1.4,0.0,3,0,0,0,0,280000.0,0.9333333333333332,0.0764331210191082,0.0050955414012738,4,2,2,1,1,420000.0,1.4,0.1019108280254777,0.0101910828025477,3
570,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_144,0,1139,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,144,Mattia Preti Saint John the Baptist Admonishing Herod,3,0.0983606557377049,1,1,0,0,0.0327868852459016,0.0327868852459016,0.0,0.0,0.48,0.55,25.5,2,1,1,0,0,550000.0,0.55,0.1311475409836065,0.0045901639344262,0,0,0,0,0,550000.0,0.55,0.0,0.0,2
659,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour4,5,1228,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,4,Joe Bradley Untitled (17 Drawings),17,0.0906666666666666,2,2,0,0,0.0106666666666666,0.0106666666666666,0.0,0.0,0.7,2.0,13.5,9,1,1,0,0,80000.0,1.3333333333333333,0.096,0.0067555555555555,7,1,1,0,0,120000.0,2.0,0.0746666666666666,0.0062222222222222,5
661,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour6,3,1230,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,6,"Marc Newson ""Micarta"" Desk",10,0.1156069364161849,1,1,0,0,0.0115606936416184,0.0115606936416184,0.0,0.0,0.6857142857142857,1.2857142857142858,22.0,6,1,1,0,0,75000.0,1.0714285714285714,0.1387283236994219,0.0089182493806771,3,0,0,0,0,90000.0,1.2857142857142858,0.0693641618497109,0.0033030553261767,3
662,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour7,1,1231,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,7,"Jean Prouvé ""Direction"" Armchair",14,0.1879194630872483,2,2,0,0,0.0268456375838926,0.0268456375838926,0.0,0.0,0.9166666666666666,2.1666666666666665,14.0,12,2,2,0,0,120000.0,2.0,0.3221476510067114,0.029082774049217,1,0,0,0,0,130000.0,2.1666666666666665,0.0268456375838926,0.0,2
663,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour8,3,1232,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,8,Jean Prouvé Sideboard,10,0.1333333333333333,1,1,0,0,0.0133333333333333,0.0133333333333333,0.0,0.0,0.7,1.3,10.0,5,0,0,0,0,95000.0,0.95,0.1333333333333333,0.0066666666666666,4,1,1,0,0,130000.0,1.3,0.1066666666666666,0.008,3
664,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour9,0,1233,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,9,Serge Mouille Seven-Arm Wall Light,20,0.1156069364161849,2,2,0,0,0.0115606936416184,0.0115606936416184,0.0,0.0,0.6333333333333333,2.1333333333333333,16.0,13,2,2,0,0,240000.0,1.6,0.1502890173410404,0.0111753371868978,6,0,0,0,0,320000.0,2.1333333333333333,0.0693641618497109,0.0046242774566473,2
666,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour11,2,1235,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,11,Jean Royère Room Divider,21,0.1186440677966101,3,3,0,0,0.0169491525423728,0.0169491525423728,0.0,0.0,0.76,2.7,18.0,13,2,2,0,0,90000.0,1.8,0.1468926553672316,0.0117514124293785,7,1,1,0,0,135000.0,2.7,0.0790960451977401,0.0090395480225988,2
667,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour12,3,1236,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,12,"Jean Royère Pair of ""Yo-Yo"" Bar Stools",17,0.1140939597315436,2,2,0,0,0.0134228187919463,0.0134228187919463,0.0,0.0,0.6857142857142857,2.142857142857143,20.0,11,1,1,0,0,100000.0,1.4285714285714286,0.1476510067114094,0.0099712368168744,5,1,1,0,0,150000.0,2.142857142857143,0.0671140939597315,0.0076701821668264,3
672,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour17,2,1241,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,17,Julian Schnabel Big Girl Painting,19,0.1376811594202898,6,5,2,1,0.0434782608695652,0.036231884057971,0.0144927536231884,0.0072463768115942,0.6666666666666666,2.1666666666666665,28.0,12,4,3,2,1,550000.0,1.8333333333333333,0.1739130434782608,0.0169082125603864,6,2,2,0,0,650000.0,2.1666666666666665,0.0869565217391304,0.0043478260869565,2
673,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour18,4,1242,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,18,"Julian Schnabel Unique ""Prehistoric Sleigh II"" Bed",17,0.1114754098360655,3,3,1,1,0.0196721311475409,0.0196721311475409,0.0065573770491803,0.0065573770491803,0.55,1.7,16.5,10,1,1,0,0,110000.0,1.1,0.1311475409836065,0.0072131147540983,6,2,2,1,1,170000.0,1.7,0.0786885245901639,0.0065573770491803,4
674,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour19,2,1243,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,19,"Jean Prouvé ""Cafétéria"" Table",9,0.1011235955056179,3,3,2,2,0.0337078651685393,0.0337078651685393,0.0224719101123595,0.0224719101123595,0.6428571428571429,1.2857142857142858,6.5,6,2,2,1,1,75000.0,1.0714285714285714,0.1348314606741573,0.0096308186195826,2,1,1,1,1,90000.0,1.2857142857142858,0.0449438202247191,0.0016051364365971,2
677,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour23,1,1246,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,23,Jean Royère Pair of Stools,16,0.1461187214611872,2,2,1,1,0.0182648401826484,0.0182648401826484,0.0091324200913242,0.0091324200913242,0.6428571428571429,2.0,29.0,11,1,1,1,1,100000.0,1.4285714285714286,0.2009132420091324,0.0143509458577951,4,1,1,0,0,140000.0,2.0,0.0730593607305936,0.0078277886497064,2
678,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour24,3,1247,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,24,Richard Prince Untitled (Girlfriend),4,0.0479041916167664,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8166666666666667,14.5,2,0,0,0,0,240000.0,0.8,0.0479041916167664,0.003193612774451,1,0,0,0,0,245000.0,0.8166666666666667,0.0239520958083832,0.0,3
680,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour26,2,1249,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,26,"Jean Royère ""Ours Polaire"" Sofa",14,0.0716112531969309,4,4,0,0,0.0204603580562659,0.0204603580562659,0.0,0.0,0.56,1.2,19.5,9,2,2,0,0,500000.0,1.0,0.0920716112531969,0.0045012787723785,4,2,2,0,0,600000.0,1.2,0.0409207161125319,0.0016368286445012,2
681,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour27,2,1250,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,27,"Jean Royère Pair of ""Ours Polaire"" Armchairs",13,0.0734463276836158,3,3,0,0,0.0169491525423728,0.0169491525423728,0.0,0.0,0.64,1.3,26.0,8,2,2,0,0,550000.0,1.1,0.0903954802259887,0.0051977401129943,4,1,1,0,0,650000.0,1.3,0.0451977401129943,0.0016949152542372,2
690,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour38,1,1259,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,38,Joe Bradley Untitled,2,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.6333333333333333,4.5,1,0,0,0,0,95000.0,0.6333333333333333,0.3333333333333333,0.0111111111111111,0,0,0,0,0,95000.0,0.6333333333333333,0.0,0.0,2
694,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour42,3,1263,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,42,"Jean Royère Pair of ""Yo-Yo"" Side Tables",19,0.1751152073732718,3,3,1,1,0.0276497695852534,0.0276497695852534,0.0092165898617511,0.0092165898617511,0.6857142857142857,2.571428571428572,6.0,10,1,1,1,1,260000.0,1.4857142857142858,0.184331797235023,0.0147465437788018,8,2,2,0,0,450000.0,2.571428571428572,0.1474654377880184,0.0179065174456879,3
696,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour44,1,1265,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,44,"Jean Royère ""Chevron"" Sideboard",8,0.1126760563380281,0,0,0,0,0.0,0.0,0.0,0.0,0.6857142857142857,1.0857142857142856,19.0,4,0,0,0,0,160000.0,0.9142857142857144,0.1126760563380281,0.0064386317907444,3,0,0,0,0,190000.0,1.0857142857142856,0.0845070422535211,0.0032193158953722,2
705,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour53,2,1274,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,53,Cady Noland Beltway Terror,4,0.0484848484848484,1,1,0,0,0.0121212121212121,0.0121212121212121,0.0,0.0,0.6857142857142857,0.8571428571428571,46.5,3,1,1,0,0,600000.0,0.8571428571428571,0.0727272727272727,0.0041558441558441,0,0,0,0,0,600000.0,0.8571428571428571,0.0,0.0,2
706,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour54,0,1275,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,54,"Jean Royère ""Chauffeuse"" Chair",6,0.0552995391705069,1,1,0,0,0.0092165898617511,0.0092165898617511,0.0,0.0,0.76,1.12,29.0,3,1,1,0,0,120000.0,0.96,0.0552995391705069,0.0036866359447004,2,0,0,0,0,140000.0,1.12,0.0368663594470046,0.0014746543778801,2
714,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour62,3,1283,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,62,Glenn Ligon Untitled,11,0.1057692307692307,1,1,0,0,0.0096153846153846,0.0096153846153846,0.0,0.0,0.65,1.25,13.5,6,0,0,0,0,95000.0,0.95,0.1153846153846153,0.0057692307692307,4,1,1,0,0,125000.0,1.25,0.0769230769230769,0.0048076923076923,3
715,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour63,3,1284,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,63,"Jean Royère ""Ours Polaire"" Armchair",12,0.0729483282674772,1,1,0,0,0.0060790273556231,0.0060790273556231,0.0,0.0,0.8095238095238095,1.5714285714285714,40.0,8,1,1,0,0,300000.0,1.4285714285714286,0.0972644376899696,0.0075264148212476,3,0,0,0,0,330000.0,1.5714285714285714,0.0364741641337386,0.0011579099724996,3
716,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour64,1,1285,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,64,Jean Royère Low Table,17,0.0988372093023255,2,1,1,0,0.0116279069767441,0.005813953488372,0.005813953488372,0.0,0.6428571428571429,1.8571428571428568,10.5,14,2,1,1,0,120000.0,1.7142857142857142,0.1627906976744186,0.0124584717607973,3,0,0,0,0,130000.0,1.8571428571428568,0.0348837209302325,0.0016611295681063,2
717,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour65,2,1286,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,65,Carlo Mollino Lounge Armchair,17,0.1254612546125461,1,1,0,0,0.007380073800738,0.007380073800738,0.0,0.0,0.8,2.48,13.0,14,1,1,0,0,280000.0,2.24,0.2066420664206642,0.0212546125461254,2,0,0,0,0,310000.0,2.48,0.029520295202952,0.001180811808118,2
724,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour74,3,1293,s1_17_prouve-x-basquiat-art-and-design-from-the-collection-of-peter-m-brant-and-stephanie-seymour,74,"Future Systems and Amanda Levete Unique ""Drift"" Bench",29,0.1297539149888143,4,4,0,0,0.017897091722595,0.017897091722595,0.0,0.0,0.8,5.5,36.5,20,3,3,0,0,130000.0,3.25,0.1789709172259508,0.0219239373601789,8,1,1,0,0,220000.0,5.5,0.0715883668903803,0.017897091722595,3
727,s1_19_the-distillers-one-of-one-24,2,1327,s1_19_the-distillers-one-of-one-2,4,Bowmore Onyx 51 Year Old 1970 (1 BT1.4 LITR + 1 BT10),9,0.0697674418604651,1,1,0,0,0.0077519379844961,0.0077519379844961,0.0,0.0,1.2857142857142858,2.2857142857142856,52.0,6,1,1,0,0,280000.0,2.0,0.0930232558139534,0.0110741971207087,2,0,0,0,0,320000.0,2.2857142857142856,0.0310077519379844,0.0022148394241417,2
733,s1_19_the-distillers-one-of-one-213,1,1333,s1_19_the-distillers-one-of-one-2,13,Glen Garioch Twin Casks in Cradle 1990 and 2021 (2 HGH),11,0.0547263681592039,2,2,1,1,0.0099502487562189,0.0099502487562189,0.0049751243781094,0.0049751243781094,0.36,0.72,8.0,6,2,2,1,1,70000.0,0.56,0.0597014925373134,0.0019900497512437,4,0,0,0,0,90000.0,0.72,0.0398009950248756,0.0011940298507462,2
738,s1_19_the-distillers-one-of-one-221,3,1338,s1_19_the-distillers-one-of-one-2,21,Talisker Cask of Distinction 1978 + Artwork by Callum Innes (1 HGH),9,0.031413612565445,2,2,0,0,0.0069808027923211,0.0069808027923211,0.0,0.0,0.7058823529411765,1.1764705882352942,70.0,5,1,1,0,0,420000.0,0.9882352941176472,0.0349040139616055,0.0019710502001847,3,1,1,0,0,500000.0,1.1764705882352942,0.0209424083769633,0.0008212709167436,3
744,s1_19_the-distillers-one-of-one-231,5,1344,s1_19_the-distillers-one-of-one-2,31,The Balvenie 56 Year Old 1964 (1 BT70),11,0.0683229813664596,1,1,0,0,0.0062111801242236,0.0062111801242236,0.0,0.0,1.0769230769230769,2.1538461538461537,37.0,7,1,1,0,0,110000.0,1.6923076923076923,0.0869565217391304,0.0076445293836598,3,0,0,0,0,140000.0,2.1538461538461537,0.0372670807453416,0.0038222646918299,5
749,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en2,3,1349,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en,2,Jean-François Raffaëlli Les courses à Jersey,34,0.0926430517711171,4,4,0,0,0.0108991825613079,0.0108991825613079,0.0,0.0,0.5846153846153846,3.692307692307693,28.5,26,4,4,0,0,200000.0,3.076923076923077,0.1416893732970027,0.0135820582687067,7,0,0,0,0,240000.0,3.692307692307693,0.0381471389645776,0.0025151959756864,3
751,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en4,2,1351,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en,4,Edgar Degas Mademoiselle Salle,14,0.0861538461538461,3,3,0,0,0.0184615384615384,0.0184615384615384,0.0,0.0,0.6333333333333333,1.4666666666666666,43.5,10,3,3,0,0,380000.0,1.2666666666666666,0.123076923076923,0.0077948717948717,3,0,0,0,0,440000.0,1.4666666666666666,0.0369230769230769,0.0016410256410256,2
752,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en5,3,1352,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en,5,"Camille Pissarro Deux jeunes filles dans un jardin, devant un perron",7,0.0498220640569395,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0666666666666669,80.5,6,0,0,0,0,160000.0,1.0666666666666669,0.0854092526690391,0.0056939501779359,0,0,0,0,0,160000.0,1.0666666666666669,0.0,0.0,3
754,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en7,3,1354,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en,7,"Camille Claudel L'Implorante, petit modèle",12,0.0808080808080808,2,1,1,0,0.0134680134680134,0.0067340067340067,0.0067340067340067,0.0,0.64,1.44,40.5,9,2,1,1,0,160000.0,1.28,0.1212121212121212,0.0086195286195286,2,0,0,0,0,180000.0,1.44,0.0269360269360269,0.001077441077441,3
756,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en9,0,1356,s1_20_art-impressionniste-et-moderne-evening-sale_evening-sale?locale=en,9,Gustave Moreau Femme sur un griffon,2,0.0341880341880341,0,0,0,0,0.0,0.0,0.0,0.0,0.68,0.72,50.0,1,0,0,0,0,360000.0,0.72,0.0341880341880341,0.0013675213675213,0,0,0,0,0,360000.0,0.72,0.0,0.0,2
